checkpoint,dataset,layer,aggregation,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var
10B,Arabic,layer_23,mean,212.0105,36.8623,0.610854,0.1457,0.2477,0.3177,0.4354,0.5425,0.6603,0.8214,0.9299,0.9995
10B,Arabic,layer_24,mean,219.5764,41.5502,0.61156,0.1332,0.2419,0.3131,0.4318,0.5386,0.6576,0.8203,0.9296,0.9995
10B,Arabic,layer_25,mean,218.8571,46.8704,0.620698,0.119,0.2362,0.3136,0.4388,0.5484,0.667,0.8266,0.9323,0.9995
10B,Arabic,layer_26,mean,218.0425,53.7236,0.634709,0.1034,0.2273,0.3113,0.4447,0.5582,0.6782,0.835,0.9362,0.9996
10B,Arabic,layer_27,mean,215.7138,55.6823,0.6397,0.0981,0.2253,0.3134,0.4495,0.564,0.6837,0.8384,0.9377,0.9996
10B,Arabic,layer_28,mean,194.7906,45.1409,0.642337,0.1173,0.2488,0.3376,0.4742,0.5837,0.6976,0.8452,0.9404,0.9996
10B,Arabic,layer_29,mean,175.8213,37.6223,0.641174,0.1319,0.2779,0.3663,0.4975,0.6014,0.7092,0.8503,0.9421,0.9996
10B,Turkish,layer_0,last,10.883,3.3378,0.986703,0.5319,0.744,0.837,0.9143,0.942,0.965,0.9872,0.9968,1.0
10B,Turkish,layer_1,last,41.8052,6.7977,0.949987,0.373,0.5109,0.5853,0.7006,0.7918,0.8775,0.9602,0.9902,1.0
10B,Turkish,layer_2,last,25.8971,4.3277,0.899864,0.4736,0.6056,0.667,0.7576,0.8267,0.8924,0.9606,0.9893,1.0
10B,Turkish,layer_3,last,12.4157,2.5972,0.851271,0.6174,0.7189,0.7621,0.8283,0.8765,0.9213,0.9693,0.9911,1.0
10B,Turkish,layer_4,last,8.4265,2.1075,0.829506,0.6869,0.7729,0.8093,0.8625,0.9005,0.9355,0.9739,0.992,1.0
10B,Turkish,layer_5,last,8.1952,2.0671,0.824535,0.6938,0.7759,0.812,0.8649,0.9015,0.9353,0.9728,0.9915,1.0
10B,Turkish,layer_6,last,8.7216,2.1184,0.807981,0.6853,0.7668,0.8045,0.8593,0.8969,0.9315,0.9704,0.9905,0.9999
10B,Turkish,layer_7,last,11.7835,2.4418,0.778906,0.6379,0.7234,0.7662,0.8314,0.8762,0.9166,0.9632,0.988,0.9999
10B,Turkish,layer_8,last,15.3151,2.7866,0.763297,0.5966,0.6845,0.7315,0.804,0.8552,0.9015,0.9557,0.9852,0.9999
10B,Turkish,layer_9,last,20.4116,3.3133,0.752586,0.5461,0.6431,0.6959,0.7752,0.8333,0.8862,0.9482,0.9824,0.9999
10B,Turkish,layer_10,last,32.635,4.6653,0.746814,0.4575,0.569,0.6316,0.7259,0.7979,0.863,0.9372,0.9784,0.9999
10B,Turkish,layer_11,last,42.605,5.7578,0.730483,0.4097,0.5295,0.5937,0.6932,0.7718,0.8432,0.9267,0.9744,0.9998
10B,Turkish,layer_12,last,74.1576,11.1999,0.737358,0.2839,0.4217,0.5035,0.6291,0.7296,0.8195,0.9162,0.9704,0.9998
10B,Turkish,layer_13,last,91.8491,14.9866,0.737673,0.2388,0.384,0.4698,0.6004,0.7059,0.8012,0.9058,0.9661,0.9998
10B,Turkish,layer_14,last,98.1443,15.3176,0.695878,0.2368,0.3783,0.4632,0.5898,0.6913,0.7851,0.8949,0.9613,0.9998
10B,Turkish,layer_15,last,111.6162,20.4322,0.696058,0.1952,0.3496,0.4428,0.579,0.6846,0.7808,0.8923,0.9601,0.9997
10B,Turkish,layer_16,last,121.3094,25.5025,0.691773,0.1631,0.3344,0.4297,0.5728,0.6803,0.777,0.8895,0.9587,0.9997
10B,Turkish,layer_17,last,130.2984,29.0012,0.677209,0.1452,0.3238,0.4214,0.5646,0.6711,0.7671,0.8818,0.9552,0.9997
10B,Turkish,layer_18,last,143.6665,33.0601,0.659646,0.1277,0.3111,0.4088,0.5478,0.6532,0.7497,0.8701,0.9502,0.9997
10B,Turkish,layer_19,last,162.4756,38.8657,0.643987,0.1089,0.2924,0.3892,0.5251,0.6291,0.7271,0.856,0.9445,0.9996
10B,Turkish,layer_20,last,178.1696,45.5799,0.636956,0.0899,0.2734,0.3692,0.5088,0.6138,0.7137,0.8475,0.9412,0.9996
10B,Turkish,layer_21,last,216.9976,57.6201,0.625283,0.0741,0.2428,0.3289,0.4618,0.564,0.6714,0.8263,0.9338,0.9996
10B,Turkish,layer_22,last,224.2503,60.0065,0.626224,0.0782,0.237,0.3199,0.4512,0.5533,0.6658,0.8248,0.9333,0.9996
10B,Turkish,layer_23,last,237.5348,63.6534,0.621714,0.0789,0.2286,0.309,0.4359,0.5363,0.6513,0.8175,0.9308,0.9996
10B,Turkish,layer_24,last,247.6234,68.0687,0.640395,0.0771,0.219,0.2986,0.4227,0.5247,0.6438,0.8151,0.9304,0.9996
10B,Turkish,layer_25,last,237.8566,65.8553,0.63214,0.0802,0.2193,0.3032,0.4322,0.538,0.6563,0.8234,0.9335,0.9996
10B,Turkish,layer_26,last,225.0002,64.8481,0.651641,0.0797,0.2182,0.309,0.4421,0.5545,0.6752,0.8376,0.9395,0.9996
10B,Turkish,layer_27,last,202.836,55.0788,0.660336,0.0908,0.2394,0.3342,0.4671,0.5771,0.6936,0.8479,0.9435,0.9996
10B,Turkish,layer_28,last,174.7926,43.3099,0.672061,0.1111,0.2696,0.3684,0.5,0.6066,0.7174,0.8615,0.9488,0.9997
10B,Turkish,layer_29,last,163.7926,39.1937,0.674605,0.1192,0.284,0.3851,0.5144,0.6185,0.726,0.8659,0.9505,0.9997
10B,Turkish,layer_0,mean,163.036,56.3827,0.973502,0.101,0.1979,0.2836,0.4481,0.6073,0.7711,0.9324,0.9855,0.9999
10B,Turkish,layer_1,mean,154.2031,36.7073,0.88447,0.1446,0.2334,0.3109,0.4612,0.6079,0.7606,0.9183,0.9789,0.9999
10B,Turkish,layer_2,mean,145.0439,26.2306,0.820526,0.1806,0.2644,0.3376,0.4755,0.6091,0.75,0.9048,0.9728,0.9999
10B,Turkish,layer_3,mean,135.0584,20.4275,0.779673,0.2097,0.2902,0.3598,0.4893,0.6136,0.7455,0.8962,0.9683,0.9998
10B,Turkish,layer_4,mean,136.4739,19.878,0.767779,0.213,0.2954,0.3642,0.4911,0.6114,0.739,0.8885,0.9644,0.9998
10B,Turkish,layer_5,mean,142.1426,20.9162,0.730727,0.2067,0.2943,0.3631,0.4887,0.6065,0.732,0.8813,0.9607,0.9998
10B,Turkish,layer_6,mean,153.3477,23.0895,0.711111,0.1952,0.2866,0.3543,0.4769,0.5941,0.7192,0.872,0.9564,0.9997
10B,Turkish,layer_7,mean,168.0138,27.8712,0.713085,0.1739,0.2708,0.3404,0.4658,0.5845,0.7105,0.8649,0.9529,0.9997
10B,Turkish,layer_8,mean,183.9315,33.2906,0.682342,0.155,0.2582,0.3281,0.4527,0.5714,0.6977,0.8556,0.9487,0.9997
10B,Turkish,layer_9,mean,186.812,32.6599,0.668176,0.1568,0.2627,0.3293,0.45,0.5656,0.69,0.849,0.9455,0.9997
10B,Turkish,layer_10,mean,175.3854,27.6133,0.657196,0.1742,0.2798,0.3447,0.4627,0.5737,0.6934,0.8479,0.9441,0.9996
10B,Turkish,layer_11,mean,154.0471,20.2991,0.646822,0.2097,0.31,0.3714,0.4819,0.586,0.6997,0.8489,0.9438,0.9996
10B,Turkish,layer_12,mean,125.5317,14.6744,0.661813,0.2515,0.3489,0.4095,0.5157,0.6142,0.7197,0.8581,0.9468,0.9996
10B,Turkish,layer_13,mean,124.1922,14.199,0.638664,0.2562,0.3523,0.4126,0.5179,0.6143,0.7181,0.8558,0.9454,0.9996
10B,Turkish,layer_14,mean,131.4937,14.2612,0.63941,0.2566,0.345,0.4015,0.5028,0.5975,0.7022,0.8453,0.9407,0.9996
10B,Turkish,layer_15,mean,134.9263,14.8722,0.635354,0.2506,0.3419,0.3989,0.5009,0.5955,0.6997,0.8429,0.9395,0.9996
10B,Turkish,layer_16,mean,140.896,15.9289,0.616087,0.2413,0.3343,0.3921,0.4958,0.5912,0.696,0.8403,0.9382,0.9996
10B,Turkish,layer_17,mean,151.5689,18.4357,0.617925,0.2222,0.3181,0.3796,0.488,0.5866,0.6929,0.8389,0.9375,0.9996
10B,Turkish,layer_18,mean,159.7505,19.7648,0.612938,0.2139,0.309,0.37,0.4786,0.578,0.6857,0.8342,0.9353,0.9996
10B,Turkish,layer_19,mean,167.738,21.1979,0.623331,0.2057,0.2998,0.3614,0.4708,0.5707,0.6792,0.8296,0.933,0.9995
10B,Turkish,layer_20,mean,176.3697,23.3178,0.604275,0.1947,0.2899,0.3522,0.4635,0.5652,0.6748,0.8266,0.9314,0.9995
10B,Turkish,layer_21,mean,185.9903,25.5823,0.599128,0.1844,0.2804,0.3436,0.455,0.5575,0.6681,0.8219,0.9291,0.9995
10B,Turkish,layer_22,mean,193.2791,28.702,0.600346,0.1712,0.273,0.3378,0.451,0.5549,0.6667,0.8213,0.9288,0.9995
10B,Turkish,layer_23,mean,201.486,31.9134,0.599505,0.1598,0.2639,0.3307,0.4457,0.5504,0.6635,0.8193,0.9279,0.9995
10B,Turkish,layer_24,mean,210.8245,36.4928,0.602697,0.1458,0.2539,0.3228,0.4392,0.5448,0.6601,0.8188,0.9279,0.9995
10B,Turkish,layer_25,mean,209.9861,41.9216,0.629037,0.1288,0.2499,0.3253,0.4477,0.5554,0.6708,0.8262,0.9312,0.9995
10B,Turkish,layer_26,mean,204.8362,48.9249,0.631433,0.1074,0.2451,0.3315,0.4609,0.5723,0.6879,0.8382,0.9367,0.9995
10B,Turkish,layer_27,mean,196.1933,50.4767,0.640618,0.097,0.25,0.3443,0.4759,0.5862,0.6998,0.8458,0.94,0.9996
10B,Turkish,layer_28,mean,167.8868,40.2485,0.649839,0.1134,0.2843,0.3827,0.5124,0.6169,0.723,0.8585,0.9453,0.9996
10B,Turkish,layer_29,mean,149.9064,33.7617,0.651968,0.1295,0.3104,0.41,0.5371,0.6367,0.7369,0.8654,0.9479,0.9996
10B,Vietnamese,layer_0,last,13.8364,5.0745,1.06839,0.3969,0.7207,0.8191,0.921,0.9503,0.9722,0.9912,0.9979,1.0
10B,Vietnamese,layer_1,last,40.0941,7.9763,0.978886,0.3294,0.5346,0.6142,0.7292,0.8147,0.8912,0.9649,0.9919,1.0
10B,Vietnamese,layer_2,last,24.134,4.5348,0.910275,0.4583,0.6276,0.6936,0.782,0.8468,0.905,0.9654,0.991,1.0
10B,Vietnamese,layer_3,last,14.2057,2.9848,0.876304,0.5732,0.7064,0.7596,0.8296,0.8789,0.9234,0.9706,0.9918,1.0
10B,Vietnamese,layer_4,last,10.3394,2.4624,0.857236,0.6333,0.7522,0.7993,0.8577,0.8985,0.9351,0.9742,0.9925,1.0
10B,Vietnamese,layer_5,last,10.0551,2.4023,0.838435,0.6416,0.7549,0.801,0.8585,0.8987,0.9345,0.9732,0.992,1.0
10B,Vietnamese,layer_6,last,10.8541,2.4954,0.817859,0.6291,0.7447,0.7919,0.8513,0.893,0.9297,0.9703,0.9908,1.0
10B,Vietnamese,layer_7,last,15.4872,3.0134,0.808537,0.5712,0.6893,0.7423,0.8141,0.8665,0.9124,0.9626,0.9883,0.9999
10B,Vietnamese,layer_8,last,19.8797,3.4937,0.790909,0.5292,0.6524,0.7082,0.7869,0.8458,0.898,0.9554,0.9857,0.9999
10B,Vietnamese,layer_9,last,26.4998,4.2601,0.778986,0.477,0.6093,0.6697,0.7554,0.8215,0.8813,0.9476,0.9829,0.9999
10B,Vietnamese,layer_10,last,44.1839,6.4585,0.778125,0.3836,0.5161,0.5865,0.6919,0.778,0.8562,0.9368,0.9791,0.9999
10B,Vietnamese,layer_11,last,57.9176,8.2841,0.758202,0.3355,0.4725,0.5466,0.6566,0.7479,0.8332,0.9253,0.9748,0.9999
10B,Vietnamese,layer_12,last,98.2722,16.987,0.759893,0.2237,0.359,0.4427,0.5781,0.6981,0.8065,0.9138,0.9704,0.9998
10B,Vietnamese,layer_13,last,118.9436,22.457,0.741346,0.1888,0.3246,0.4095,0.5482,0.6703,0.7852,0.9026,0.9658,0.9998
10B,Vietnamese,layer_14,last,126.5953,22.4438,0.709994,0.1893,0.3261,0.4069,0.5384,0.6529,0.7641,0.8889,0.96,0.9997
10B,Vietnamese,layer_15,last,142.525,29.5561,0.706132,0.1568,0.2974,0.3855,0.5257,0.6432,0.7563,0.8844,0.9581,0.9997
10B,Vietnamese,layer_16,last,155.5745,36.4868,0.697979,0.1328,0.278,0.3694,0.5149,0.6346,0.7487,0.879,0.9556,0.9997
10B,Vietnamese,layer_17,last,160.8152,40.1423,0.688069,0.1205,0.2718,0.3674,0.5147,0.6327,0.7444,0.8748,0.9535,0.9997
10B,Vietnamese,layer_18,last,169.0457,43.994,0.675806,0.1094,0.2649,0.3619,0.5074,0.6247,0.7359,0.8681,0.9504,0.9997
10B,Vietnamese,layer_19,last,180.0218,49.1055,0.662622,0.0961,0.2558,0.353,0.4983,0.6142,0.7244,0.8595,0.9466,0.9996
10B,Vietnamese,layer_20,last,189.7703,55.2002,0.655808,0.0817,0.2417,0.3439,0.4905,0.6064,0.7176,0.8546,0.9442,0.9996
10B,Vietnamese,layer_21,last,211.4513,62.0827,0.641222,0.073,0.2272,0.326,0.4676,0.5793,0.6912,0.839,0.9385,0.9996
10B,Vietnamese,layer_22,last,218.0738,64.7242,0.639628,0.067,0.2241,0.3194,0.4602,0.5701,0.6833,0.8363,0.9375,0.9996
10B,Vietnamese,layer_23,last,225.3118,66.594,0.634551,0.0665,0.2225,0.3148,0.4522,0.5604,0.6741,0.8311,0.9356,0.9996
10B,Vietnamese,layer_24,last,225.9704,66.1645,0.636561,0.0694,0.2235,0.3159,0.4502,0.5572,0.6718,0.8312,0.936,0.9996
10B,Vietnamese,layer_25,last,216.3422,62.7321,0.64415,0.0745,0.2288,0.3214,0.4583,0.5689,0.6835,0.8382,0.9387,0.9996
10B,Vietnamese,layer_26,last,210.6563,63.0943,0.661367,0.0746,0.2252,0.3203,0.4599,0.576,0.6943,0.8481,0.9432,0.9996
10B,Vietnamese,layer_27,last,198.2564,58.6984,0.67026,0.0775,0.2354,0.3338,0.4741,0.59,0.7069,0.8557,0.9464,0.9996
10B,Vietnamese,layer_28,last,184.133,53.012,0.67974,0.0849,0.249,0.3509,0.491,0.6056,0.7203,0.8638,0.9497,0.9997
10B,Vietnamese,layer_29,last,175.898,49.3941,0.68137,0.0893,0.2593,0.363,0.5021,0.6147,0.7268,0.867,0.9509,0.9997
10B,Vietnamese,layer_0,mean,152.6563,62.7702,1.006809,0.0811,0.1987,0.2943,0.4712,0.6353,0.7955,0.943,0.9881,1.0
10B,Vietnamese,layer_1,mean,150.5251,46.5285,0.917208,0.1152,0.2265,0.3145,0.4789,0.6309,0.7823,0.9291,0.9823,0.9999
10B,Vietnamese,layer_2,mean,152.6399,38.272,0.851758,0.1373,0.2413,0.3256,0.4792,0.6214,0.7651,0.9142,0.9762,0.9999
10B,Vietnamese,layer_3,mean,149.1654,31.9506,0.810976,0.1565,0.2589,0.3405,0.4875,0.6212,0.7566,0.9048,0.9719,0.9999
10B,Vietnamese,layer_4,mean,151.4605,31.4911,0.783491,0.158,0.2606,0.3441,0.4903,0.6192,0.7507,0.8978,0.9683,0.9998
10B,Vietnamese,layer_5,mean,158.0261,34.064,0.761989,0.1492,0.2557,0.3424,0.4892,0.6147,0.7436,0.8909,0.965,0.9998
10B,Vietnamese,layer_6,mean,169.7288,37.8039,0.742294,0.139,0.2473,0.333,0.4774,0.6012,0.7305,0.8819,0.9611,0.9998
10B,Vietnamese,layer_7,mean,180.0012,43.3482,0.727041,0.1249,0.2378,0.3255,0.471,0.5944,0.723,0.8754,0.9579,0.9998
10B,Vietnamese,layer_8,mean,192.5067,50.4872,0.727759,0.109,0.2289,0.3183,0.4616,0.5837,0.712,0.8675,0.9544,0.9997
10B,Vietnamese,layer_9,mean,197.5679,49.8916,0.713009,0.1104,0.2307,0.319,0.4561,0.575,0.7023,0.8603,0.9511,0.9997
10B,Vietnamese,layer_10,mean,189.9555,43.6097,0.686924,0.1234,0.2433,0.3309,0.4649,0.5805,0.704,0.8588,0.9497,0.9997
10B,Vietnamese,layer_11,mean,174.6165,32.562,0.676616,0.1544,0.2676,0.3502,0.4766,0.5868,0.7063,0.8581,0.9488,0.9997
10B,Vietnamese,layer_12,mean,150.2447,23.6161,0.674555,0.1897,0.2981,0.3792,0.5028,0.6084,0.7209,0.8643,0.9506,0.9997
10B,Vietnamese,layer_13,mean,149.5152,22.8603,0.684122,0.1936,0.3019,0.3815,0.5033,0.6075,0.7188,0.862,0.9494,0.9997
10B,Vietnamese,layer_14,mean,159.482,22.7851,0.650603,0.1958,0.2971,0.3698,0.4843,0.5873,0.7003,0.8504,0.9444,0.9996
10B,Vietnamese,layer_15,mean,163.9289,23.8678,0.646454,0.1906,0.2919,0.3646,0.481,0.5841,0.6972,0.8478,0.9431,0.9996
10B,Vietnamese,layer_16,mean,170.9518,26.1821,0.644759,0.1802,0.2826,0.3566,0.4756,0.5802,0.694,0.846,0.9421,0.9996
10B,Vietnamese,layer_17,mean,179.9199,29.8938,0.644875,0.1657,0.2696,0.3468,0.4695,0.5763,0.6913,0.8445,0.9415,0.9996
10B,Vietnamese,layer_18,mean,188.4361,31.7834,0.638667,0.1598,0.2638,0.3383,0.4595,0.5664,0.6829,0.8393,0.9392,0.9996
10B,Vietnamese,layer_19,mean,198.9489,34.4969,0.633083,0.1523,0.2542,0.3275,0.448,0.5556,0.6739,0.834,0.9368,0.9996
10B,Vietnamese,layer_20,mean,208.2776,38.1967,0.62913,0.1425,0.245,0.3184,0.4405,0.5492,0.6686,0.8304,0.935,0.9995
10B,Vietnamese,layer_21,mean,217.4138,42.6646,0.625332,0.1315,0.2372,0.3116,0.4336,0.5432,0.6637,0.827,0.9333,0.9995
10B,Vietnamese,layer_22,mean,224.3548,48.009,0.625513,0.1193,0.2303,0.3064,0.4299,0.5404,0.6619,0.826,0.9329,0.9995
10B,Vietnamese,layer_23,mean,230.8089,52.9347,0.640243,0.1094,0.2238,0.3014,0.4263,0.5374,0.6594,0.8244,0.9321,0.9995
10B,Vietnamese,layer_24,mean,239.5729,59.1432,0.626258,0.0988,0.2152,0.2928,0.4181,0.5301,0.6546,0.8232,0.9319,0.9995
10B,Vietnamese,layer_25,mean,233.5071,63.8404,0.635743,0.087,0.2138,0.297,0.4292,0.5437,0.6671,0.831,0.9351,0.9995
10B,Vietnamese,layer_26,mean,223.9681,67.0975,0.667881,0.0778,0.2114,0.3017,0.4426,0.5602,0.6836,0.8422,0.9401,0.9996
10B,Vietnamese,layer_27,mean,220.1321,66.6429,0.657312,0.0781,0.2103,0.3043,0.4476,0.5657,0.6884,0.8454,0.9417,0.9996
10B,Vietnamese,layer_28,mean,203.1029,54.9381,0.659089,0.0957,0.2316,0.3261,0.4657,0.58,0.6978,0.85,0.9435,0.9996
10B,Vietnamese,layer_29,mean,185.3609,44.0649,0.657937,0.1163,0.2578,0.3509,0.485,0.5936,0.7066,0.8538,0.9449,0.9996
10B,Japanese,layer_0,last,61.3657,13.1525,0.927795,0.244,0.4547,0.5411,0.6704,0.773,0.8669,0.9551,0.9883,0.9999
10B,Japanese,layer_1,last,95.7156,20.3942,0.878112,0.1954,0.3536,0.4457,0.5907,0.7091,0.8211,0.9353,0.9823,0.9999
10B,Japanese,layer_2,last,77.12,15.5584,0.829452,0.2138,0.4223,0.5073,0.6335,0.7347,0.831,0.9331,0.98,0.9999
10B,Japanese,layer_3,last,32.1876,5.3227,0.806668,0.4196,0.5841,0.6489,0.738,0.8084,0.8755,0.9486,0.9839,0.9999
10B,Japanese,layer_4,last,18.2616,3.3607,0.791863,0.5384,0.6731,0.725,0.7941,0.8484,0.9003,0.9578,0.9864,0.9999
10B,Japanese,layer_5,last,16.7349,3.1185,0.793871,0.5606,0.6843,0.7339,0.8006,0.8524,0.9018,0.9575,0.9861,0.9999
10B,Japanese,layer_6,last,17.1765,3.1218,0.781006,0.5609,0.679,0.7295,0.797,0.849,0.8986,0.9552,0.985,0.9999
10B,Japanese,layer_7,last,21.6459,3.5508,0.755949,0.5257,0.6396,0.6962,0.773,0.8304,0.8849,0.9483,0.9826,0.9999
10B,Japanese,layer_8,last,28.5182,4.2015,0.756999,0.4827,0.594,0.6546,0.7415,0.8054,0.8666,0.9388,0.979,0.9999
10B,Japanese,layer_9,last,38.8282,5.3462,0.731193,0.4259,0.5437,0.6116,0.7084,0.7799,0.8479,0.9292,0.9754,0.9998
10B,Japanese,layer_10,last,57.94,7.9598,0.724364,0.3445,0.4725,0.5535,0.6645,0.7466,0.8248,0.9177,0.9711,0.9998
10B,Japanese,layer_11,last,74.2069,10.3713,0.710132,0.2984,0.427,0.5129,0.6322,0.7208,0.805,0.9064,0.9666,0.9998
10B,Japanese,layer_12,last,105.1022,19.9908,0.716643,0.1985,0.3496,0.4522,0.5954,0.6992,0.7935,0.9011,0.9643,0.9998
10B,Japanese,layer_13,last,119.5214,24.814,0.703719,0.171,0.3265,0.4299,0.5764,0.6833,0.7801,0.8929,0.9608,0.9997
10B,Japanese,layer_14,last,129.4282,26.1015,0.678461,0.1665,0.3211,0.4191,0.5633,0.6666,0.7625,0.8804,0.9551,0.9997
10B,Japanese,layer_15,last,137.1635,32.8226,0.678789,0.1341,0.3045,0.4104,0.5616,0.6682,0.7632,0.8803,0.9549,0.9997
10B,Japanese,layer_16,last,143.3861,38.4727,0.67463,0.109,0.2925,0.4034,0.5597,0.6679,0.7623,0.8786,0.9538,0.9997
10B,Japanese,layer_17,last,151.5934,41.83,0.660543,0.096,0.2842,0.3983,0.5524,0.6584,0.7516,0.8704,0.9501,0.9997
10B,Japanese,layer_18,last,166.2251,46.2343,0.64557,0.0837,0.2728,0.383,0.5338,0.6384,0.7326,0.8585,0.9451,0.9996
10B,Japanese,layer_19,last,185.3866,52.1959,0.633702,0.0725,0.2584,0.3639,0.51,0.6122,0.7093,0.8454,0.9401,0.9996
10B,Japanese,layer_20,last,201.6597,58.3535,0.626888,0.0692,0.2427,0.3438,0.4902,0.5946,0.6947,0.8367,0.9365,0.9996
10B,Japanese,layer_21,last,241.2457,72.3831,0.617558,0.0622,0.2145,0.3048,0.4408,0.5455,0.6563,0.8177,0.9298,0.9995
10B,Japanese,layer_22,last,248.6188,76.1769,0.619929,0.0619,0.2058,0.295,0.4306,0.5358,0.6518,0.8174,0.9297,0.9995
10B,Japanese,layer_23,last,257.684,82.2343,0.623277,0.0582,0.1932,0.283,0.4189,0.5272,0.6474,0.8167,0.9297,0.9995
10B,Japanese,layer_24,last,262.0984,85.0795,0.642652,0.0558,0.1877,0.2781,0.4125,0.5218,0.6444,0.8166,0.9301,0.9995
10B,Japanese,layer_25,last,244.5881,77.4135,0.632481,0.0595,0.2002,0.2918,0.4319,0.5416,0.6604,0.8252,0.9334,0.9996
10B,Japanese,layer_26,last,229.4905,74.1019,0.652142,0.0604,0.2045,0.2986,0.4432,0.5581,0.6793,0.8396,0.9396,0.9996
10B,Japanese,layer_27,last,214.4834,68.1318,0.659986,0.0624,0.2158,0.3158,0.461,0.5747,0.6932,0.8477,0.9428,0.9996
10B,Japanese,layer_28,last,202.2308,63.1955,0.665888,0.0655,0.2263,0.3301,0.477,0.5883,0.704,0.854,0.9453,0.9996
10B,Japanese,layer_29,last,188.8934,57.0504,0.668532,0.0711,0.2423,0.3489,0.4946,0.6027,0.7145,0.8592,0.9473,0.9996
10B,Japanese,layer_0,mean,148.0885,55.5752,0.995246,0.0913,0.2171,0.3074,0.4802,0.6398,0.7953,0.9406,0.9875,1.0
10B,Japanese,layer_1,mean,153.9436,48.6063,0.904831,0.1087,0.2274,0.316,0.4788,0.6274,0.7773,0.9249,0.981,0.9999
10B,Japanese,layer_2,mean,154.4842,39.4546,0.856457,0.1317,0.2463,0.3296,0.4818,0.6203,0.7613,0.9102,0.9749,0.9999
10B,Japanese,layer_3,mean,151.8359,33.8016,0.800306,0.148,0.2616,0.3432,0.489,0.6198,0.7535,0.9008,0.9704,0.9998
10B,Japanese,layer_4,mean,153.687,32.7608,0.771741,0.1513,0.2661,0.3478,0.4911,0.6176,0.747,0.8934,0.9665,0.9998
10B,Japanese,layer_5,mean,159.2519,34.7904,0.748005,0.1435,0.2655,0.3484,0.4904,0.6136,0.7398,0.8861,0.9627,0.9998
10B,Japanese,layer_6,mean,170.0416,37.9059,0.727285,0.135,0.2572,0.3403,0.4794,0.6012,0.7268,0.877,0.9586,0.9998
10B,Japanese,layer_7,mean,176.1879,41.4067,0.713399,0.125,0.2519,0.3389,0.4775,0.5985,0.7226,0.8721,0.9558,0.9997
10B,Japanese,layer_8,mean,185.7161,44.2236,0.696422,0.119,0.2461,0.3331,0.4692,0.588,0.7112,0.8636,0.9519,0.9997
10B,Japanese,layer_9,mean,186.4895,40.7888,0.681103,0.1287,0.2516,0.3359,0.4673,0.5829,0.7038,0.8572,0.9487,0.9997
10B,Japanese,layer_10,mean,174.4821,32.7683,0.669236,0.1522,0.2705,0.3515,0.479,0.5899,0.7063,0.8557,0.9473,0.9997
10B,Japanese,layer_11,mean,152.2585,22.8263,0.657955,0.1933,0.3038,0.3792,0.4984,0.6024,0.7125,0.8565,0.9468,0.9997
10B,Japanese,layer_12,mean,124.7331,16.1726,0.654875,0.2365,0.3434,0.4164,0.5314,0.6291,0.7308,0.8644,0.9493,0.9997
10B,Japanese,layer_13,mean,123.814,15.6462,0.646674,0.241,0.3478,0.4195,0.5324,0.6279,0.728,0.8616,0.9478,0.9997
10B,Japanese,layer_14,mean,130.5612,15.5634,0.630942,0.243,0.3422,0.4094,0.5174,0.6115,0.7127,0.8515,0.9432,0.9996
10B,Japanese,layer_15,mean,133.6869,16.3687,0.627574,0.2357,0.3395,0.4074,0.5168,0.6105,0.7111,0.8497,0.9422,0.9996
10B,Japanese,layer_16,mean,139.6,17.8043,0.641691,0.2244,0.3322,0.4011,0.5128,0.6075,0.7084,0.8476,0.9411,0.9996
10B,Japanese,layer_17,mean,147.8733,19.9218,0.623532,0.21,0.3205,0.3915,0.5065,0.6027,0.7047,0.8451,0.9399,0.9996
10B,Japanese,layer_18,mean,155.3173,21.5902,0.619796,0.2004,0.3121,0.3827,0.4989,0.5964,0.6994,0.8415,0.9381,0.9996
10B,Japanese,layer_19,mean,162.7963,22.8452,0.612457,0.1941,0.3048,0.3749,0.4904,0.5879,0.6917,0.836,0.9355,0.9995
10B,Japanese,layer_20,mean,171.5677,24.8379,0.607967,0.1849,0.295,0.3646,0.4814,0.5803,0.6855,0.8319,0.9334,0.9995
10B,Japanese,layer_21,mean,178.848,27.7525,0.607257,0.1721,0.2866,0.3584,0.4774,0.5774,0.6836,0.8305,0.9326,0.9995
10B,Japanese,layer_22,mean,183.9171,30.5398,0.625274,0.161,0.2801,0.354,0.4749,0.5764,0.6839,0.8308,0.9326,0.9995
10B,Japanese,layer_23,mean,189.1105,34.9751,0.612287,0.1455,0.2716,0.3498,0.4755,0.579,0.6869,0.8325,0.9332,0.9995
10B,Japanese,layer_24,mean,194.9529,39.1668,0.61586,0.1331,0.2634,0.345,0.4717,0.5766,0.6863,0.8331,0.9337,0.9995
10B,Japanese,layer_25,mean,188.8954,42.9357,0.625325,0.1183,0.2647,0.3542,0.4862,0.5919,0.6998,0.8415,0.9371,0.9996
10B,Japanese,layer_26,mean,188.6837,48.593,0.638462,0.1014,0.2557,0.3513,0.4905,0.5998,0.709,0.8486,0.9405,0.9996
10B,Japanese,layer_27,mean,184.5614,51.7358,0.66338,0.0877,0.2538,0.3557,0.5005,0.6098,0.718,0.8544,0.9432,0.9996
