predictor,normalization,k,scope,checkpoint,n,spearman_r,spearman_p,pearson_r,pearson_p,layer_collapse,ckpt_collapse,t
signed_ratio,col_norm,16,per_ckpt,step350000-tokens1470B,90,0.2561,0.3506,0.2178,0.3946,average_rankme,average_rankme,1
signed_ratio,col_norm,16,per_ckpt,step500000-tokens2100B,90,0.629,0.033,0.4904,0.0739,average_rankme,average_rankme,1
signed_ratio,col_norm,16,per_ckpt,step650000-tokens2730B,90,-0.1295,0.6843,-0.106,0.7103,average_rankme,average_rankme,1
signed_ratio,col_norm,16,per_ckpt,step800000-tokens3360B,90,0.3469,0.2108,0.3159,0.2418,average_rankme,average_rankme,1
signed_ratio,col_norm,16,per_ckpt,step950000-tokens3990B,90,-0.5258,0.1089,-0.4741,0.0879,average_rankme,average_rankme,1
signed_ratio,col_norm,16,per_ckpt,step1432000-tokens6014B,90,0.5718,0.038,0.4634,0.0559,average_rankme,average_rankme,1
signed_ratio,col_norm,16,per_ckpt,step1700000-tokens7232B,90,0.1827,0.5514,0.0631,0.8122,average_rankme,average_rankme,1
signed_ratio,col_norm,16,per_ckpt,step1850000-tokens8492B,90,0.2771,0.2837,0.1941,0.4116,average_rankme,average_rankme,1
signed_ratio,col_norm,16,per_ckpt,step2000000-tokens9752B,90,0.2962,0.2238,0.2068,0.3387,average_rankme,average_rankme,1
signed_ratio,col_norm,16,per_ckpt,step2150000-tokens11012B,90,0.2211,0.4056,0.1537,0.5255,average_rankme,average_rankme,1
signed_ratio,col_norm,16,per_ckpt,step2300000-tokens12272B,90,0.3209,0.2418,0.2589,0.2627,average_rankme,average_rankme,1
signed_ratio,col_norm,16,per_ckpt,step2450000-tokens13532B,90,-0.1506,0.5524,-0.1308,0.5864,average_rankme,average_rankme,1
signed_ratio,col_norm,16,per_ckpt,step2600000-tokens14792B,90,0.0103,0.958,-0.0197,0.9381,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step50000-tokens210B,90,-0.1082,0.2388,-0.131,0.2138,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step200000-tokens840B,90,-0.0589,0.6364,-0.0913,0.4016,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step350000-tokens1470B,90,0.2059,0.0979,0.1288,0.2667,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step500000-tokens2100B,90,0.0087,0.9191,-0.0694,0.4136,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step650000-tokens2730B,90,0.2144,0.003,0.1891,0.0839,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step800000-tokens3360B,90,0.0095,0.9341,0.0471,0.5764,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step950000-tokens3990B,90,0.1698,0.2657,0.1267,0.4326,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.0847,0.3736,-0.0893,0.3497,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.1219,0.0989,-0.1542,0.035,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.006,0.8781,-0.0076,0.8501,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step2000000-tokens9752B,90,0.2072,0.2018,0.2037,0.1698,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step2150000-tokens11012B,90,0.014,0.8442,0.0199,0.7692,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step2300000-tokens12272B,90,0.095,0.1538,0.1358,0.035,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step2450000-tokens13532B,90,-0.0454,0.4645,-0.0177,0.7922,average_rankme,average_rankme,1
max_rankme,row_norm,4,per_ckpt,step2600000-tokens14792B,90,0.0013,0.982,-0.0104,0.8212,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step50000-tokens210B,90,0.183,0.1209,0.1647,0.1778,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step200000-tokens840B,90,-0.1498,0.1259,-0.1993,0.01,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step350000-tokens1470B,90,0.1708,0.2118,0.1348,0.2657,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step500000-tokens2100B,90,-0.0746,0.4695,-0.1104,0.2627,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step650000-tokens2730B,90,-0.0183,0.8791,-0.0843,0.5175,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step800000-tokens3360B,90,-0.0277,0.6863,-0.0485,0.3876,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step950000-tokens3990B,90,0.0872,0.2068,0.1239,0.022,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step1432000-tokens6014B,90,0.0939,0.3357,0.1099,0.2378,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step1700000-tokens7232B,90,-0.0955,0.3327,-0.0658,0.4466,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step1850000-tokens8492B,90,0.0063,0.9481,0.0384,0.7473,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step2000000-tokens9752B,90,-0.2463,0.005,-0.2321,0.003,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step2150000-tokens11012B,90,0.0079,0.8841,0.0138,0.7602,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step2300000-tokens12272B,90,0.1135,0.0919,0.1488,0.041,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step2450000-tokens13532B,90,-0.046,0.4595,-0.0214,0.6623,average_rankme,average_rankme,1
max_rankme,row_norm,8,per_ckpt,step2600000-tokens14792B,90,0.0523,0.1908,0.0675,0.0979,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step50000-tokens210B,90,0.0724,0.4176,0.0098,0.9241,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step200000-tokens840B,90,-0.279,0.001,-0.324,0.001,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step350000-tokens1470B,90,0.1956,0.1119,0.1283,0.2507,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step500000-tokens2100B,90,-0.061,0.3686,-0.1106,0.1039,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step650000-tokens2730B,90,-0.0389,0.8012,-0.0466,0.7682,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step800000-tokens3360B,90,-0.1444,0.3137,-0.0994,0.4396,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step950000-tokens3990B,90,0.0531,0.4086,0.0724,0.1708,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step1432000-tokens6014B,90,0.0716,0.5425,0.0774,0.5285,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step1700000-tokens7232B,90,-0.0287,0.7113,-0.0018,0.983,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step1850000-tokens8492B,90,0.0089,0.951,0.0864,0.6933,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step2000000-tokens9752B,90,-0.0346,0.7123,0.0112,0.9151,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step2150000-tokens11012B,90,-0.0274,0.7972,0.0262,0.8022,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step2300000-tokens12272B,90,0.1323,0.037,0.1469,0.011,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step2450000-tokens13532B,90,0.0222,0.6084,0.0325,0.4905,average_rankme,average_rankme,1
max_rankme,row_norm,16,per_ckpt,step2600000-tokens14792B,90,0.0664,0.3437,0.0872,0.1618,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step50000-tokens210B,90,-0.0706,0.2488,-0.0715,0.2877,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step200000-tokens840B,90,-0.0308,0.7423,-0.055,0.5135,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step350000-tokens1470B,90,0.093,0.3826,0.1073,0.2458,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step500000-tokens2100B,90,-0.0695,0.3137,-0.0512,0.5035,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step650000-tokens2730B,90,0.1207,0.1239,0.1201,0.0849,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step800000-tokens3360B,90,0.062,0.4515,0.0498,0.5405,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step950000-tokens3990B,90,0.1888,0.2068,0.0949,0.4715,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.0627,0.4885,-0.0848,0.3606,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.1706,0.036,-0.1859,0.024,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.0196,0.8032,-0.0378,0.5315,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step2000000-tokens9752B,90,0.2503,0.2368,0.2481,0.1838,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step2150000-tokens11012B,90,0.0495,0.5604,0.0255,0.8102,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step2300000-tokens12272B,90,0.2231,0.1379,0.2635,0.0589,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step2450000-tokens13532B,90,-0.0329,0.7283,-0.0439,0.7772,average_rankme,average_rankme,1
max_rankme,col_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.0674,0.6873,-0.0637,0.6713,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step50000-tokens210B,90,0.1893,0.0829,0.1579,0.1518,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step200000-tokens840B,90,-0.1618,0.019,-0.1489,0.02,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step350000-tokens1470B,90,0.1153,0.4436,0.144,0.2547,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step500000-tokens2100B,90,-0.0914,0.3007,-0.0918,0.3337,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step650000-tokens2730B,90,-0.021,0.8601,-0.0722,0.5235,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step800000-tokens3360B,90,-0.036,0.5804,-0.0522,0.3646,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step950000-tokens3990B,90,0.075,0.1459,0.1049,0.046,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step1432000-tokens6014B,90,0.1321,0.1548,0.117,0.2777,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step1700000-tokens7232B,90,-0.0842,0.3866,-0.0759,0.4595,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step1850000-tokens8492B,90,0.1182,0.3387,0.0673,0.6484,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step2000000-tokens9752B,90,-0.175,0.023,-0.2226,0.004,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step2150000-tokens11012B,90,0.0173,0.8252,0.0096,0.8961,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step2300000-tokens12272B,90,0.2726,0.1419,0.3296,0.0599,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step2450000-tokens13532B,90,-0.1179,0.4645,-0.1014,0.4985,average_rankme,average_rankme,1
max_rankme,col_norm,8,per_ckpt,step2600000-tokens14792B,90,0.0514,0.6484,0.1621,0.2168,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step50000-tokens210B,90,0.0609,0.4535,0.0175,0.8372,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step200000-tokens840B,90,-0.1165,0.0729,-0.2144,0.001,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step350000-tokens1470B,90,0.1214,0.3836,0.1304,0.2987,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step500000-tokens2100B,90,-0.1051,0.1578,-0.1029,0.1758,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step650000-tokens2730B,90,-0.0123,0.9181,-0.0296,0.7872,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step800000-tokens3360B,90,-0.1292,0.2687,-0.0827,0.4545,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step950000-tokens3990B,90,0.0498,0.4466,0.0781,0.1499,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step1432000-tokens6014B,90,0.1082,0.3656,0.0991,0.4396,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step1700000-tokens7232B,90,0.0106,0.9001,0.0015,0.994,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step1850000-tokens8492B,90,0.0916,0.6783,0.1004,0.6593,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step2000000-tokens9752B,90,-0.0338,0.8242,0.0126,0.9311,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step2150000-tokens11012B,90,0.0413,0.7782,0.0426,0.7423,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step2300000-tokens12272B,90,0.2119,0.1409,0.3302,0.019,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step2450000-tokens13532B,90,0.0604,0.6663,0.0855,0.5105,average_rankme,average_rankme,1
max_rankme,col_norm,16,per_ckpt,step2600000-tokens14792B,90,0.2084,0.2537,0.2325,0.1728,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step50000-tokens210B,90,-0.5829,0.044,-0.5952,0.024,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step200000-tokens840B,90,-0.6872,0.004,-0.681,0.004,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step350000-tokens1470B,90,-0.5507,0.039,-0.5334,0.046,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step500000-tokens2100B,90,-0.8035,0.002,-0.7982,0.002,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step650000-tokens2730B,90,-0.058,0.7093,-0.0758,0.5614,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step800000-tokens3360B,90,-0.5408,0.0649,-0.5509,0.0589,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step950000-tokens3990B,90,-0.5458,0.033,-0.5509,0.028,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.7958,0.001,-0.7998,0.001,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.6715,0.017,-0.6638,0.014,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.7827,0.002,-0.7798,0.002,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.0481,0.8342,-0.0666,0.8012,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step2150000-tokens11012B,90,-0.7321,0.009,-0.7468,0.007,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step2300000-tokens12272B,90,-0.8226,0.001,-0.8204,0.001,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step2450000-tokens13532B,90,-0.8167,0.001,-0.8229,0.001,average_rankme,average_rankme,1
log_ratio,row_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.8173,0.002,-0.8263,0.001,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step50000-tokens210B,90,-0.3649,0.2008,-0.3582,0.2078,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step200000-tokens840B,90,-0.6181,0.013,-0.6336,0.01,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step350000-tokens1470B,90,-0.494,0.0609,-0.4902,0.0659,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step500000-tokens2100B,90,-0.7559,0.002,-0.7637,0.002,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step650000-tokens2730B,90,-0.3338,0.1548,-0.351,0.1399,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step800000-tokens3360B,90,-0.6979,0.009,-0.6522,0.01,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step950000-tokens3990B,90,-0.6527,0.02,-0.6808,0.01,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step1432000-tokens6014B,90,-0.6376,0.021,-0.6401,0.019,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step1700000-tokens7232B,90,-0.6554,0.005,-0.6733,0.004,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step1850000-tokens8492B,90,-0.5662,0.047,-0.5672,0.0519,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step2000000-tokens9752B,90,-0.6537,0.015,-0.6504,0.019,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.7398,0.008,-0.7543,0.006,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step2300000-tokens12272B,90,-0.7709,0.004,-0.7798,0.004,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step2450000-tokens13532B,90,-0.8531,0.001,-0.8622,0.001,average_rankme,average_rankme,1
log_ratio,row_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.8044,0.004,-0.8125,0.004,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step50000-tokens210B,90,-0.5126,0.0829,-0.5322,0.0619,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step200000-tokens840B,90,-0.7984,0.003,-0.7878,0.003,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step350000-tokens1470B,90,-0.6396,0.015,-0.6265,0.015,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step500000-tokens2100B,90,-0.7476,0.004,-0.7487,0.004,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step650000-tokens2730B,90,-0.1375,0.5684,-0.1774,0.4685,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step800000-tokens3360B,90,-0.4758,0.0619,-0.5049,0.045,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step950000-tokens3990B,90,-0.5912,0.0519,-0.6307,0.028,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step1432000-tokens6014B,90,-0.6344,0.008,-0.6399,0.006,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step1700000-tokens7232B,90,-0.524,0.0629,-0.5625,0.047,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step1850000-tokens8492B,90,-0.4986,0.0669,-0.4756,0.0709,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step2000000-tokens9752B,90,-0.7372,0.003,-0.7278,0.003,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step2150000-tokens11012B,90,-0.6507,0.012,-0.6714,0.009,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step2300000-tokens12272B,90,-0.7755,0.002,-0.7783,0.002,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step2450000-tokens13532B,90,-0.822,0.001,-0.8263,0.001,average_rankme,average_rankme,1
log_ratio,row_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.7582,0.007,-0.7783,0.005,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step50000-tokens210B,90,0.5699,0.0559,0.5676,0.0579,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step200000-tokens840B,90,0.7798,0.002,0.734,0.003,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step350000-tokens1470B,90,0.2422,0.4635,0.2325,0.4885,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step500000-tokens2100B,90,0.5379,0.0869,0.5021,0.1229,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step650000-tokens2730B,90,-0.305,0.2228,-0.264,0.3896,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step800000-tokens3360B,90,0.3543,0.2468,0.3859,0.2108,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step950000-tokens3990B,90,-0.3945,0.1489,-0.4713,0.0909,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step1432000-tokens6014B,90,0.5455,0.0599,0.5206,0.0949,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step1700000-tokens7232B,90,0.4639,0.1209,0.4358,0.1429,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.2031,0.5115,-0.2138,0.5025,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.1571,0.4915,-0.1645,0.4795,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step2150000-tokens11012B,90,0.1327,0.6733,0.1499,0.6424,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step2300000-tokens12272B,90,0.1207,0.6434,0.1179,0.6723,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step2450000-tokens13532B,90,-0.1241,0.6384,-0.2031,0.4615,average_rankme,average_rankme,1
log_ratio,col_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.3249,0.1598,-0.3805,0.0909,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step50000-tokens210B,90,0.6051,0.023,0.6036,0.018,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step200000-tokens840B,90,0.4843,0.1009,0.465,0.1259,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step350000-tokens1470B,90,0.269,0.3686,0.2697,0.4026,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step500000-tokens2100B,90,0.5986,0.05,0.5658,0.0769,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step650000-tokens2730B,90,0.5213,0.011,0.477,0.034,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step800000-tokens3360B,90,0.5172,0.0649,0.5466,0.0529,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step950000-tokens3990B,90,-0.193,0.5844,-0.2228,0.5215,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step1432000-tokens6014B,90,0.4293,0.1558,0.4528,0.1369,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step1700000-tokens7232B,90,0.075,0.7922,0.0881,0.7682,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step1850000-tokens8492B,90,0.3769,0.1948,0.3898,0.1828,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step2000000-tokens9752B,90,0.6362,0.014,0.6344,0.019,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step2150000-tokens11012B,90,0.3705,0.2268,0.376,0.2238,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step2300000-tokens12272B,90,0.3111,0.2148,0.3166,0.2048,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step2450000-tokens13532B,90,-0.2221,0.3816,-0.2579,0.3157,average_rankme,average_rankme,1
log_ratio,col_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.394,0.1758,-0.4649,0.0959,average_rankme,average_rankme,1
